edu_complete,ever_smoke,age_first_smoke,days_per_month_smoke,ever_drink,age_first_drink,days_per_month_drink,ever_marijuana,age_first_marijuana,days_per_month_marijuana,gang_around,ever_attack,drug_sell,gender,race,parent_religion,parents_income,age_months,family_struct,residency_change,rural_urban,sampling_weight
6,0,,,0,,,0,,,1,0,0,1,1,1,12000,154,1,1,1,46296
8,0,,,1,14,0,0,,,0,0,0,1,2,27,51000,183,1,1,1,57340
9,0,,,0,,,0,,,1,1,0,1,1,1,28000,194,5,5,1,55525
8,0,,,1,12,0,0,,,1,0,0,2,1,1,,181,1,2,0,38240
9,0,,,0,,,0,,,0,0,0,1,1,1,940,186,1,2,1,46151
7,1,1,0,0,,,0,,,0,1,0,1,1,1,940,154,1,2,1,40183
8,0,,,0,,,0,,,0,0,0,2,1,1,,176,1,1,1,34715
6,1,12,0,1,11,0,0,,,1,0,0,2,1,13,,150,4,1,1,38801
9,0,,,0,,,0,,,1,0,0,2,1,1,11000,185,1,1,1,34197
7,0,,,0,,,0,,,0,0,0,2,1,1,3000,163,1,1,1,38240
10,0,,,0,,,0,,,0,0,0,1,1,1,5000,204,1,1,1,44847
8,0,,,0,,,0,,,1,0,0,2,1,1,5000,176,1,1,1,34715
10,0,,,1,15,3,0,,,0,0,0,2,1,1,20000,205,1,1,1,43437
6,0,,,0,,,0,,,1,0,0,1,1,1,7000,162,1,1,1,42580
10,0,,,0,,,,,,0,0,0,2,1,1,15000,208,4,1,1,43437
7,0,,,0,,,0,,,1,0,0,1,1,1,8000,160,2,2,1,41246
6,1,12,2,1,12,0,0,,,1,0,0,2,5,1,0,160,1,1,1,39251
9,1,6,0,1,8,5,1,13,1,1,0,0,1,5,1,12000,197,4,1,1,46034
7,1,12,0,1,12,0,1,13,0,1,0,1,2,5,1,12000,173,4,1,1,35633
8,0,,,0,,,0,,,1,0,0,2,5,1,8000,169,1,1,1,39251
10,0,,,0,,,0,,,0,0,0,2,1,1,7000,200,1,1,1,63820
6,0,,,1,10,0,0,,,0,0,0,1,1,1,7000,153,1,1,1,59040
9,0,,,0,,,0,,,1,0,0,2,1,13,8000,194,1,2,1,50244
8,1,12,0,1,13,0,1,13,0,1,0,0,2,1,,,173,1,,1,51005
6,0,,,0,,,0,,,0,0,0,2,1,,,151,1,,1,57009
7,0,,,0,,,0,,,1,0,0,2,1,27,18000,166,2,1,1,56184
10,0,,,1,14,0,0,,,1,0,0,1,1,1,49000,202,1,1,1,65892
7,0,,,1,11,0,0,,,1,0,0,1,1,1,49000,183,1,1,1,67808
10,1,12,15,1,11,10,1,12,28,1,0,1,1,1,1,41,203,1,1,1,65892
8,1,13,0,1,13,4,1,13,20,1,0,1,1,1,1,41,183,1,1,1,70809
7,0,,,0,,,0,,,0,0,0,2,1,1,,170,1,1,1,56184
6,0,,,0,,,0,,,0,0,0,1,1,1,,157,1,1,1,59040
6,1,9,0,0,,,1,10,0,1,0,0,1,1,1,12855,154,2,1,1,39796
6,1,12,0,1,12,0,1,12,0,0,0,0,2,1,,,156,8,,0,36683
7,0,,,0,,,1,14,0,0,0,0,1,1,1,15000,183,9,2,0,43632
11,0,,,1,16,0,0,,,0,0,0,2,1,3,60000,209,1,1,0,41066
9,0,,,1,10,0,1,15,0,0,0,0,1,1,,,205,1,,0,45563
7,0,,,0,,,0,,,0,0,0,2,1,,,193,1,,0,32820
8,1,13,30,1,13,13,0,,,1,0,0,2,1,13,1800,185,4,3,1,33528
8,1,12,13,1,13,21,1,11,2,1,1,1,1,1,1,14000,178,1,1,1,45248
9,1,15,0,1,14,0,1,14,0,1,1,0,2,1,1,15000,188,2,2,1,33528
5,0,,,0,,,0,,,0,0,0,2,1,13,3000,148,1,1,1,71282
7,1,11,0,1,11,0,1,12,0,0,1,0,2,1,4,19000,162,4,2,1,70251
10,0,,,0,,,0,,,1,0,0,2,,1,,200,4,3,1,44157
9,1,12,30,1,13,1,1,14,0,0,0,0,2,5,,,182,5,,1,34764
11,1,13,0,0,,,0,,,1,0,0,2,2,1,,210,4,1,1,48962
10,1,14,0,1,16,0,0,,,0,0,0,2,2,2,,204,4,3,1,48962
9,0,,,1,14,0,0,,,1,0,0,1,2,1,270,184,4,2,1,50595
9,1,15,0,1,14,0,0,,,0,1,0,2,2,2,,197,9,2,1,48962
9,1,8,30,1,14,1,1,12,5,0,1,0,2,5,6,8000,204,10,1,1,445392
7,1,15,30,1,17,0,0,,,0,0,0,2,2,2,,210,4,1,1,91067
9,0,,,0,,,0,,,0,0,0,2,2,2,,185,4,1,1,112718
8,0,,,0,,,0,,,0,0,0,1,2,,,181,1,,1,100200
10,1,15,1,1,14,3,1,15,0,1,0,0,1,4,1,90254,195,1,1,1,91126
7,0,,,0,,,0,,,1,0,0,2,2,6,,164,1,1,1,107210
9,0,,,0,,,0,,,1,0,0,2,2,3,90254,185,4,1,1,117193
7,0,,,0,,,0,,,0,0,0,1,2,3,,169,6,1,1,100200
,0,,,0,,,0,,,0,0,0,2,2,2,,152,4,1,1,110301
11,1,12,0,0,,,0,,,0,0,0,2,2,2,,211,1,1,1,91067
8,1,12,0,0,,,0,,,0,0,0,1,2,2,,182,1,1,1,94105
7,0,,,0,,,0,,,0,0,0,2,2,2,,153,1,1,1,110301
10,0,,,0,,,0,,,1,1,0,1,2,2,12000,192,5,3,1,99593
9,1,13,17,1,15,0,0,,,0,0,0,1,2,2,12000,193,5,3,1,99593
5,0,,,0,,,0,,,1,0,0,1,2,5,19500,157,4,1,1,110374
6,1,14,6,1,6,7,0,,,1,1,1,2,2,,,182,9,,1,58008
5,0,,,1,10,1,1,10,0,1,1,0,2,2,2,10000,152,4,1,1,56764
9,1,13,0,1,12,0,1,13,0,1,1,1,2,5,,,195,10,,1,42267
8,1,13,0,1,13,3,1,14,2,0,1,0,2,2,2,1820,185,4,1,1,60311
7,1,8,0,0,,,1,13,0,1,1,0,2,2,2,1820,172,4,1,1,55173
6,0,,,0,,,0,,,1,0,0,2,2,2,1820,153,4,1,1,56764
7,1,6,7,1,10,8,1,12,9,1,1,1,1,2,2,,196,4,6,1,59358
8,0,,,0,,,0,,,0,1,0,2,2,2,2400,192,4,3,1,62782
7,0,,,1,14,1,0,,,0,0,0,1,2,2,2400,176,4,2,1,50414
10,0,,,0,,,0,,,0,0,0,1,2,10,10000,200,1,1,1,59358
9,0,,,1,15,0,0,,,0,0,0,1,2,2,2000,187,1,10,1,53353
5,1,12,1,1,12,1,0,,,0,1,0,1,2,2,31000,152,2,1,1,57158
7,0,,,1,7,1,0,,,0,0,0,2,2,26,9800,174,4,3,1,58372
6,0,,,0,,,0,,,0,0,0,1,2,3,28700,170,1,1,1,51889
5,1,6,0,1,5,0,0,,,1,0,0,2,2,2,28000,160,1,1,1,54823
8,0,,,1,14,2,0,,,0,0,0,2,2,1,4000,176,4,2,1,57640
5,1,11,0,0,,,0,,,0,1,0,1,2,2,600,157,2,3,1,56441
8,0,,,1,15,0,1,16,0,1,0,0,1,2,1,33000,193,1,1,1,50928
7,0,,,0,,,0,,,0,0,0,2,2,1,33000,172,1,1,1,57640
8,0,,,1,11,0,0,,,1,1,0,1,2,2,50000,177,1,2,1,48122
8,1,12,30,1,12,1,1,13,25,1,0,1,2,1,4,30000,204,2,3,1,421025
8,0,,,1,15,0,0,,,0,0,0,2,2,2,8500,188,2,1,1,58596
8,1,13,0,1,12,1,0,,,0,1,0,2,2,,,179,7,,1,56359
5,0,,,0,,,0,,,0,0,0,2,2,2,2500,150,2,1,1,57440
8,0,,,0,,,0,,,0,0,1,1,2,2,10000,187,1,1,1,51864
7,1,14,0,1,13,1,1,14,0,1,0,0,2,2,2,10000,171,1,1,1,55831
7,1,13,0,0,,,0,,,1,0,0,1,2,2,,172,6,2,1,49006
9,0,,,0,,,0,,,0,0,0,2,2,2,,197,4,1,1,47424
7,0,,,0,,,0,,,1,0,0,1,2,10,18000,184,1,1,0,61061
6,0,,,0,,,0,,,1,0,0,1,2,10,18000,157,1,1,0,67671
5,0,,,0,,,0,,,0,0,0,2,2,10,18000,154,1,1,0,67626
8,1,10,0,1,13,3,1,13,7,1,1,1,1,2,2,,192,8,3,0,61061
7,1,12,1,1,13,0,1,12,1,0,1,1,1,2,2,,165,8,3,0,61433
8,1,11,25,1,11,7,0,,,0,0,0,2,1,1,10000,176,1,1,0,40245
7,1,12,0,0,,,0,,,0,0,0,2,2,11,8000,173,1,1,0,69108
9,0,,,0,,,0,,,0,0,0,1,2,2,,191,1,1,0,61061
5,0,,,0,,,0,,,1,0,0,2,2,11,,152,4,1,1,57046
9,0,,,1,12,0,0,,,0,0,0,1,2,,,191,1,,1,51508
6,0,,,0,,,1,11,0,0,0,0,1,2,,,155,1,,1,57084
5,0,,,0,,,0,,,1,1,0,2,2,2,2080,160,4,2,1,55448
6,0,,,1,13,1,0,,,0,1,0,1,2,2,14000,157,4,3,1,57084
6,0,,,0,,,0,,,0,0,0,1,2,2,7140,155,2,1,1,58433
6,0,,,1,8,0,0,,,1,0,0,1,1,1,10380,157,4,1,1,38668
8,1,13,0,0,,,0,,,1,1,0,1,1,1,9600,189,4,4,1,46377
6,1,12,1,0,,,0,,,1,1,0,1,1,1,9600,163,4,2,1,40975
7,0,,,0,,,0,,,1,0,0,1,1,1,9600,168,10,2,1,40975
9,1,10,0,1,10,0,0,,,0,1,0,1,2,3,2600,196,4,2,1,56390
10,1,12,0,1,13,2,1,14,0,1,0,0,1,5,11,15000,202,4,5,1,43157
10,1,11,20,1,13,3,0,,,1,0,0,2,2,8,,202,4,2,1,41799
8,1,13,0,1,5,0,0,,,1,0,0,2,5,1,5000,182,4,4,1,33406
9,1,14,0,1,15,0,0,,,1,1,0,2,1,,,196,8,,1,41799
9,1,16,0,0,,,0,,,0,0,0,2,2,1,,201,4,2,1,470502
10,0,,,0,,,0,,,0,0,0,2,2,2,20000,202,1,1,1,50783
7,0,,,0,,,0,,,1,0,0,2,2,2,20000,169,1,1,1,59785
6,0,,,0,,,0,,,0,1,0,2,2,2,,153,1,2,1,61508
6,1,9,0,0,,,0,,,0,0,0,2,2,2,19000,174,4,2,1,62856
8,0,,,0,,,0,,,0,0,0,2,2,,,178,4,,1,62856
7,0,,,0,,,0,,,1,0,0,2,1,1,17000,175,1,1,1,39981
7,0,,,0,,,0,,,0,0,0,1,1,,,171,4,,1,53152
9,1,14,0,0,,,0,,,0,0,0,2,2,2,19000,200,4,2,1,55468
6,0,,,0,,,0,,,0,0,0,1,2,2,19000,171,4,2,1,61031
8,0,,,1,13,2,0,,,0,0,0,2,2,11,13370,170,3,1,1,65301
6,0,,,0,,,0,,,0,0,0,2,2,2,35000,159,1,1,1,65301
10,0,,,0,,,0,,,0,0,0,1,2,,,198,4,,1,60661
9,0,,,0,,,0,,,0,0,0,2,2,,,187,4,,1,68655
9,1,14,0,0,,,1,15,0,1,1,0,2,2,2,100,199,4,2,1,47220
6,0,,,0,,,0,,,0,0,0,1,2,2,,158,4,,1,51956
8,0,,,1,14,4,1,13,0,1,1,0,1,2,13,,182,4,1,1,51641
6,1,13,2,1,12,2,1,12,3,0,0,0,2,2,13,,160,4,1,1,55590
7,0,,,0,,,0,,,0,0,0,2,5,,,182,4,,,36604
7,0,,,0,,,0,,,1,0,0,1,5,,,165,1,,,44897
8,1,14,30,1,15,0,0,,,1,0,0,1,1,,,191,4,,1,73893
6,0,,,0,,,0,,,0,0,0,2,1,1,13000,151,4,,1,59492
9,0,,,0,,,0,,,0,0,0,1,1,5,,186,5,3,1,73893
5,0,,,0,,,0,,,0,0,0,2,2,2,2000,150,4,1,1,57626
6,0,,,0,,,0,,,0,0,0,2,2,2,6000,151,4,1,1,57626
8,0,,,0,,,0,,,0,0,0,2,2,2,,194,4,2,1,47578
4,0,,,0,,,0,,,0,1,0,1,2,3,14000,149,1,1,,57664
9,0,,,1,14,0,1,13,0,0,0,0,2,2,2,23000,188,4,7,1,60808
9,1,14,0,1,14,0,0,,,0,1,0,1,2,3,900,203,4,1,1,57491
9,0,,,1,15,0,0,,,0,0,0,2,2,2,11656,196,9,4,1,47252
7,1,11,0,1,10,0,1,13,0,1,1,0,1,2,21,,183,4,1,1,51676
6,1,13,1,1,14,0,1,13,0,0,0,0,2,2,21,,174,4,2,1,58486
7,0,,,0,,,0,,,0,1,0,2,2,2,9000,179,4,3,1,58486
10,0,,,0,,,0,,,0,0,0,2,2,10,12000,207,4,1,1,47252
9,1,15,0,1,15,0,0,,,0,0,0,1,2,2,5600,194,4,3,1,57491
7,0,,,0,,,0,,,0,1,0,2,2,12,1000,169,4,1,1,55628
6,0,,,0,,,0,,,1,0,0,2,2,12,1000,155,4,1,1,57231
8,0,,,0,,,0,,,0,1,0,1,2,2,2190,195,4,1,1,55400
8,0,,,0,,,1,14,4,0,1,0,1,2,2,11000,182,4,1,1,47053
7,0,,,0,,,0,,,0,0,0,1,2,2,11000,168,4,1,1,50100
7,0,,,0,,,0,,,1,1,0,2,2,2,10200,167,4,3,,53605
7,0,,,0,,,0,,,0,1,0,1,2,11,12000,184,4,5,1,49796
6,0,,,0,,,0,,,0,0,0,1,2,11,12000,164,4,1,1,50100
7,0,,,1,13,0,0,,,1,0,0,1,2,2,300,180,4,1,1,47053
6,0,,,0,,,0,,,0,0,0,2,2,2,300,167,4,1,1,53605
8,0,,,0,,,0,,,0,1,0,1,2,2,,178,4,2,1,47053
6,0,,,1,14,0,0,,,0,0,0,2,2,2,,178,4,2,1,56359
8,0,,,1,10,0,0,,,0,0,0,1,2,2,,175,4,1,1,47053
6,0,,,0,,,0,,,1,0,0,2,2,2,,157,4,1,1,55150
8,1,15,0,1,15,0,1,15,0,1,1,1,1,2,10,,198,4,1,,55400
5,1,11,0,1,12,0,0,,,0,1,0,2,2,10,,170,4,1,,56359
5,1,10,0,0,,,0,,,0,0,0,1,2,10,,154,4,1,,55187
6,1,11,1,0,,,0,,,0,0,0,2,2,2,0,156,4,2,1,55150
6,0,,,0,,,0,,,0,0,0,1,2,27,,172,4,1,1,47053
9,0,,,0,,,0,,,0,0,0,2,2,2,20000,193,1,1,0,58596
6,0,,,0,,,0,,,0,0,0,1,2,,,162,1,,0,50100
8,0,,,0,,,0,,,0,0,0,2,2,2,8000,178,4,1,1,57946
7,0,,,0,,,0,,,0,0,0,2,2,3,,170,4,1,1,57946
7,0,,,1,16,3,1,15,3,1,0,0,1,2,2,,205,4,1,1,56960
8,1,12,0,1,6,2,0,,,0,1,0,2,2,2,18000,185,4,,1,60246
8,0,,,0,,,0,,,0,1,0,1,2,27,,188,4,1,1,51199
9,0,,,1,9,0,0,,,0,0,0,1,2,2,28500,190,7,1,0,49796
6,0,,,0,,,0,,,0,0,0,1,2,2,28500,174,7,1,0,47053
6,1,13,0,1,15,0,0,,,0,0,1,1,2,2,1000,190,4,2,0,55187
4,0,,,1,10,0,0,,,0,0,0,1,2,2,1000,148,4,1,0,49796
6,0,,,0,,,0,,,0,0,0,1,2,2,,163,1,1,0,50100
9,0,,,0,,,0,,,0,0,0,1,2,2,,197,1,1,0,122663
8,1,9,0,1,12,0,0,,,0,0,0,1,2,2,,180,1,1,0,104180
6,1,10,0,1,9,0,0,,,0,0,0,1,2,2,,154,1,1,0,122190
8,1,14,5,1,11,15,1,10,20,0,1,0,1,2,2,,206,1,1,0,122663
8,0,,,0,,,0,,,1,0,0,1,2,2,9000,194,1,1,0,110255
8,0,,,0,,,0,,,0,0,0,2,2,2,9000,180,1,1,0,124785
8,0,,,0,,,0,,,0,0,0,1,2,3,,189,8,1,1,50818
7,0,,,0,,,0,,,0,0,0,2,2,11,,179,4,1,1,57515
6,0,,,1,11,1,0,,,0,0,0,1,2,2,17000,159,4,1,1,51828
9,0,,,0,,,0,,,1,1,0,1,2,2,6500,195,4,1,1,55400
8,1,12,0,1,14,0,1,13,0,1,1,0,1,2,2,6500,175,4,1,1,47053
7,1,12,0,0,,,0,,,1,1,0,2,2,2,6500,169,9,4,1,53605
6,1,12,1,1,9,0,0,,,0,0,0,1,2,2,6500,156,4,1,1,55187
6,0,,,0,,,0,,,0,0,0,2,2,10,17600,156,1,1,1,78708
9,0,,,0,,,0,,,0,0,0,2,2,11,10000,187,1,1,1,83626
7,0,,,1,13,0,0,,,1,1,0,2,2,11,10000,169,1,1,1,76502
7,0,,,0,,,0,,,0,0,0,2,2,2,21000,171,2,2,1,76502
9,1,14,0,1,13,0,1,14,0,0,0,0,1,2,,,207,4,,1,79065
9,0,,,1,10,1,1,16,0,1,0,0,2,2,2,22000,206,4,2,1,64983
10,1,13,0,1,15,0,1,14,0,1,0,0,2,2,2,22000,191,4,1,1,83626
7,0,,,0,,,1,13,0,0,0,0,1,2,2,22000,174,4,1,1,67151
10,0,,,0,,,0,,,0,0,0,1,2,2,5000,200,4,1,1,49796
10,0,,,0,,,0,,,1,0,0,2,2,24,,190,4,1,1,58596
9,0,,,0,,,0,,,0,0,0,2,2,11,,195,4,2,1,58596
10,0,,,0,,,0,,,0,1,0,1,2,2,,204,4,4,1,55400
9,1,12,0,1,11,1,0,,,1,0,0,1,2,2,,191,4,4,1,49796
8,0,,,0,,,0,,,1,1,0,2,2,2,34000,185,5,1,,58596
8,0,,,0,,,0,,,1,0,0,1,2,2,32000,180,4,1,1,47053
7,0,,,1,12,0,0,,,0,0,0,1,2,2,16000,168,4,2,1,50100
10,0,,,0,,,0,,,0,0,0,2,2,3,,190,1,1,1,58596
10,0,,,1,15,0,0,,,0,0,0,2,2,2,37000,193,1,1,1,58596
8,0,,,1,12,0,0,,,1,0,0,2,2,2,37000,174,1,1,1,56359
10,0,,,0,,,0,,,0,0,0,1,2,2,,204,1,2,1,55400
7,0,,,0,,,0,,,1,1,0,1,2,2,,159,1,1,1,55187
7,0,,,1,10,0,0,,,1,0,0,1,2,10,,169,4,1,1,50100
10,1,14,0,0,,,1,14,0,1,1,0,1,2,2,40000,191,4,1,1,49796
8,0,,,0,,,0,,,0,1,0,2,2,2,40000,173,4,1,1,53605
8,0,,,0,,,0,,,1,0,0,1,2,3,,184,4,3,1,47053
10,0,,,0,,,0,,,1,0,0,1,2,2,12000,188,1,1,1,49796
9,0,,,1,11,0,1,14,0,1,0,0,1,2,,,189,5,,1,49796
8,1,12,0,0,,,0,,,1,0,0,1,2,2,12000,184,1,1,1,47053
7,0,,,0,,,0,,,1,0,0,2,2,1,0,171,2,1,1,53605
6,0,,,0,,,0,,,0,0,0,2,2,1,0,154,2,1,1,55150
7,0,,,0,,,0,,,1,0,0,2,2,2,11000,155,1,1,1,57052
11,1,16,0,1,16,0,1,16,0,1,0,0,2,2,10,18000,205,4,2,1,47104
8,1,16,3,1,16,2,0,,,1,0,0,1,2,3,,203,4,3,1,57311
8,1,14,3,0,,,0,,,1,0,0,1,2,3,,185,4,3,1,51514
6,1,13,1,0,,,0,,,1,0,0,2,2,3,,162,4,1,1,55453
5,0,,,0,,,0,,,1,0,0,1,2,3,,151,4,1,1,57090
9,1,13,0,1,15,0,1,1,0,1,0,0,1,2,2,17000,197,1,2,1,57311
6,0,,,0,,,0,,,1,0,0,2,2,2,30000,164,2,4,1,53605
10,0,,,1,15,0,0,,,1,0,0,1,2,2,14400,205,4,4,1,55400
9,0,,,0,,,0,,,1,0,0,1,2,2,14400,189,4,4,1,49796
8,0,,,1,1,1,0,,,1,0,0,2,2,2,14400,166,4,4,1,53605
9,1,12,0,1,13,0,0,,,1,0,0,1,2,2,19800,179,2,2,1,47053
10,0,,,1,14,0,1,15,0,0,0,0,1,2,3,60000,203,1,1,,56041
9,0,,,0,,,0,,,1,0,0,1,2,2,,197,2,3,0,56041
6,0,,,0,,,0,,,1,0,0,1,2,2,,173,2,1,0,47597
11,1,15,28,1,15,10,1,14,3,1,0,0,2,2,,,207,2,,0,46060
5,1,12,1,0,,,0,,,0,0,0,1,2,,,150,4,,0,56010
6,0,,,0,,,0,,,0,0,0,2,2,2,,160,1,1,0,55973
8,0,,,1,10,0,0,,,1,1,0,1,2,2,6000,188,4,1,1,49796
6,0,,,0,,,0,,,1,0,0,2,2,2,6000,169,4,2,1,53605
9,1,14,30,0,,,0,,,0,0,0,2,2,2,13000,205,8,1,1,45534
7,1,13,1,0,,,0,,,1,1,0,2,2,2,13000,167,8,1,1,53605
10,1,17,0,0,,,0,,,1,1,0,2,2,2,14500,210,2,1,1,45534
9,0,,,1,13,0,0,,,1,0,0,2,2,2,14500,188,2,1,1,58596
8,0,,,1,11,0,0,,,1,1,0,1,2,2,15000,185,3,2,1,49796
10,1,12,0,1,14,0,1,14,0,1,0,0,2,2,2,30000,200,7,1,1,45534
8,0,,,0,,,0,,,0,0,0,1,2,2,30000,185,1,1,1,47053
8,0,,,0,,,0,,,0,0,0,1,2,2,30000,190,7,1,1,49796
8,0,,,0,,,0,,,0,0,0,1,2,2,30000,169,1,1,1,50100
7,0,,,0,,,0,,,1,1,0,2,2,2,0,188,5,1,1,58596
10,1,13,0,1,13,3,1,14,0,1,0,0,2,2,2,2100,191,2,1,1,58596
10,0,,,0,,,0,,,0,0,0,1,2,2,20000,195,1,1,1,49796
11,0,,,0,,,0,,,1,0,0,2,2,2,14400,205,4,2,1,45534
5,1,10,0,0,,,0,,,0,0,0,1,2,2,14400,155,4,1,1,55187
7,1,13,8,1,3,0,1,12,0,0,0,0,2,2,2,6000,171,4,1,,53605
9,0,,,0,,,0,,,0,0,0,2,2,11,20000,195,3,1,1,58596
9,0,,,1,15,0,0,,,1,0,0,2,2,7,36000,191,4,2,1,58596
8,0,,,1,14,0,0,,,0,0,0,1,2,7,36000,180,4,2,1,47053
6,0,,,0,,,0,,,1,0,0,1,2,2,12000,155,4,1,1,55187
10,1,15,1,1,15,2,0,,,1,1,0,1,2,2,6000,201,4,3,1,55400
9,1,15,1,1,13,13,1,12,0,1,1,0,1,2,11,10000,189,3,1,1,49796
7,0,,,1,10,0,0,,,1,1,0,1,2,11,10000,167,3,2,1,50100
9,0,,,0,,,1,15,0,0,0,0,2,2,13,10000,194,4,,1,58596
10,0,,,1,15,0,1,15,0,1,0,0,2,2,13,7000,208,4,3,1,45534
6,1,11,20,1,13,0,1,13,1,1,0,0,1,2,2,3000,171,4,1,1,50340
11,0,,,0,,,0,,,1,0,0,1,2,11,14000,210,4,1,1,55666
7,0,,,0,,,0,,,0,0,0,2,2,10,1000,164,4,1,1,66008
7,0,,,0,,,0,,,1,0,0,2,2,2,,180,4,2,1,69400
6,0,,,0,,,0,,,1,0,0,2,2,2,,167,4,2,1,66008
6,1,13,0,0,,,0,,,0,0,0,2,2,2,,157,4,3,,58708
7,0,,,0,,,0,,,1,0,0,2,2,13,13000,175,4,2,,59995
7,0,,,0,,,0,,,1,0,0,1,2,1,,175,1,1,0,474691
9,0,,,0,,,0,,,1,1,0,2,2,2,17000,194,2,2,1,48471
7,0,,,1,11,3,0,,,1,0,0,1,2,2,17000,168,1,2,1,53332
5,1,12,0,0,,,0,,,0,0,0,1,2,2,17000,151,1,2,1,58747
9,1,13,0,0,,,0,,,1,0,0,1,2,2,28000,192,4,2,1,52367
7,0,,,1,11,0,0,,,1,1,0,1,2,3,25000,165,4,2,1,52686
8,0,,,0,,,0,,,0,0,0,2,2,12,25,193,7,2,1,615573
6,0,,,0,,,0,,,1,0,0,2,2,12,25,156,4,1,1,579370
9,1,15,0,0,,,0,,,1,0,0,2,,,,190,1,,1,322966
8,0,,,0,,,0,,,1,0,0,1,,,,174,1,,1,435866
7,0,,,0,,,0,,,0,0,0,1,1,1,18000,166,1,1,1,428661
7,0,,,0,,,0,,,0,0,0,2,1,1,36000,169,4,3,1,384963
8,1,14,12,1,12,4,1,14,4,1,0,0,2,2,2,19500,176,4,1,1,56359
7,1,12,0,1,12,0,0,,,0,0,0,2,2,2,,168,1,2,1,53605
5,1,11,0,0,,,0,,,1,1,0,1,2,2,,148,1,1,1,55187
5,1,11,0,1,10,0,0,,,0,0,0,1,2,2,,149,4,2,1,55187
6,1,12,0,0,,,0,,,1,1,0,1,2,11,29000,156,4,2,1,55187
9,1,15,0,0,,,0,,,1,0,0,1,2,2,17500,191,4,2,1,49796
9,0,,,0,,,0,,,1,0,0,2,2,2,,198,1,1,1,45534
7,0,,,0,,,0,,,1,0,0,1,2,2,,177,1,1,1,47053
10,0,,,0,,,0,,,1,0,0,1,2,3,17000,198,4,3,1,55400
7,0,,,0,,,0,,,1,0,0,1,2,3,17000,184,4,3,1,47053
8,1,11,0,1,14,2,0,,,1,0,0,1,2,,,192,10,,1,49796
5,0,,,0,,,0,,,1,0,0,2,2,2,1800,149,4,1,1,55150
8,0,,,0,,,0,,,1,0,0,1,2,2,17500,187,4,2,1,49796
6,1,12,0,0,,,0,,,0,0,0,2,2,2,11500,159,2,1,1,55150
8,0,,,1,14,0,1,14,0,1,0,0,2,2,11,,178,4,1,1,56359
7,0,,,0,,,0,,,1,0,0,2,2,2,44000,171,2,1,1,53605
9,1,13,0,1,15,0,1,15,0,1,0,0,2,2,2,32000,207,4,1,1,45534
7,0,,,0,,,0,,,1,0,0,2,2,2,32000,166,4,1,1,53605
10,0,,,0,,,0,,,0,0,0,1,2,2,34000,200,1,1,1,55400
6,0,,,0,,,0,,,1,0,0,1,2,2,6000,160,9,1,1,50100
10,1,12,30,1,14,0,1,14,0,1,0,0,2,,12,15000,203,4,5,1,46422
8,1,10,30,1,10,1,1,10,5,1,0,1,2,5,12,15000,186,4,4,1,36547
8,1,14,3,1,12,1,0,,,0,0,0,1,5,,,174,2,,1,49323
6,1,12,3,0,,,0,,,1,0,0,2,2,2,,208,4,1,1,50503
8,1,13,17,1,11,13,0,,,0,0,0,1,2,,,203,1,,1,55231
7,0,,,0,,,0,,,1,1,0,1,2,2,,199,4,1,1,55231
9,1,11,30,0,,,1,15,18,1,0,0,1,2,1,,210,4,2,1,61446
9,1,15,0,1,15,3,1,14,5,0,0,0,1,2,1,,196,4,1,1,55231
7,0,,,0,,,0,,,1,0,0,1,2,2,,191,4,2,1,55231
7,0,,,0,,,0,,,0,0,0,2,2,2,,171,4,1,1,62509
8,0,,,0,,,0,,,1,0,0,2,2,2,0,187,4,3,1,64991
6,0,,,0,,,0,,,0,0,0,2,2,2,0,173,4,3,1,62509
9,1,16,30,0,,,0,,,0,0,0,1,2,,,205,4,,1,61446
6,0,,,0,,,0,,,0,0,0,1,2,,,177,4,,1,52188
9,0,,,1,14,1,0,,,1,0,0,1,2,2,16500,184,4,1,1,55231
7,0,,,0,,,0,,,0,0,0,2,2,2,16500,162,4,1,1,59455
9,1,12,0,1,11,0,1,12,3,0,0,0,1,2,,,182,9,,1,51813
8,0,,,0,,,0,,,0,0,0,1,2,2,925,185,4,2,1,54835
7,0,,,1,11,0,0,,,1,0,0,2,2,2,,168,4,1,1,59029
7,0,,,0,,,0,,,0,0,0,2,2,2,,168,4,1,1,59029
7,1,2,1,0,,,0,,,1,0,0,1,2,1,,164,5,1,1,55169
6,0,,,0,,,0,,,0,0,0,1,2,2,,150,4,1,1,60770
7,1,13,1,0,,,1,14,20,0,0,0,2,2,2,,175,4,1,1,62061
8,0,,,0,,,0,,,1,1,0,1,2,2,,180,4,1,1,52934
11,0,,,0,,,0,,,1,0,0,2,2,2,,202,1,3,1,51225
8,0,,,0,,,0,,,1,0,0,1,2,2,,172,1,2,1,56363
10,0,,,0,,,0,,,0,1,0,2,2,2,14000,198,4,1,1,54290
9,0,,,0,,,0,,,0,0,0,2,2,2,15000,181,1,1,1,67197
5,0,,,0,,,0,,,0,1,0,1,2,2,16185,168,5,1,1,59735
7,0,,,0,,,0,,,0,0,0,2,2,,,169,4,,1,65756
9,0,,,0,,,0,,,0,0,0,2,2,,,181,1,,1,61778
6,0,,,0,,,0,,,1,0,0,2,2,2,,157,1,2,0,55967
7,0,,,0,,,0,,,1,0,0,2,2,2,,176,9,,0,57194
